"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"X041017C1d150S1"	"X041017E1d150S2"	"X041917E1d14S1"	"X041917F1d14S2"
"6210"	"4930528P14Rik"	3.93726566958127	-0.343690845266638	0.431616554023808	-0.796287450197473	0.425864978274274	NA	0	15.7490626783251	0	0
"6211"	"4930529C04Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6212"	"4930529K09Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6213"	"4930529L06Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6214"	"4930529M08Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6215"	"4930532M18Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6216"	"4930533B01Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6217"	"4930533P14Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6218"	"4930539C22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6219"	"4930539E08Rik"	0.453886603061094	-0.21344424883063	0.35776191408192	-0.59660975757681	0.55076795509354	NA	0.889130960578193	0.926415451666182	0	0
"6220"	"4930539J05Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6221"	"4930539M17Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6222"	"4930539N22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6223"	"4930540M03Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6224"	"4930542C21Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6225"	"4930542D17Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6226"	"4930543E12Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6227"	"4930544D05Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6228"	"4930544G11Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6229"	"4930544M13Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6230"	"4930545E07Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6231"	"4930545H06Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6232"	"4930545L23Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6233"	"4930546C10Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6234"	"4930546K05Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6235"	"4930547E08Rik"	0.566573207053556	0.227005301252865	0.362843263746702	0.625629090943619	0.531558253096936	NA	0	0	0	2.26629282821422
"6236"	"4930547E14Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6237"	"4930548G14Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6238"	"4930548H24Rik"	0.472954319809775	0.0132765662257968	0.360583242830796	0.0368196983353072	0.970628767696629	NA	0.889130960578193	0	1.00268631866091	0
"6239"	"4930548J01Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6240"	"4930548K13Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6241"	"4930549C01Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6242"	"4930549G23Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6243"	"4930550L24Rik"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"6244"	"4930552N02Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6245"	"4930553E22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6246"	"4930554C24Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6247"	"4930555B11Rik"	2.00054466130093	-0.253995144516432	0.381931460979727	-0.66502807562615	0.50603253592057	NA	8.00217864520373	0	0	0
"6248"	"4930555G01Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6249"	"4930556C24Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6250"	"4930556G01Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6251"	"4930556J02Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6252"	"4930556M19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6253"	"4930556N09Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6254"	"4930557A04Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6255"	"4930557J02Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6256"	"4930558C23Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6257"	"4930558G05Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6258"	"4930558J18Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6259"	"4930558K02Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6260"	"4930562C15Rik"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"6261"	"4930562F07Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6262"	"4930563D23Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6263"	"4930563E18Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6264"	"4930563E22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6265"	"4930563F08Rik"	0.250671579665227	0.191774581794415	0.336754675618013	0.569478601722364	0.569031388297476	NA	0	0	1.00268631866091	0
"6266"	"4930563M20Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6267"	"4930564B18Rik"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"6268"	"4930564C03Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6269"	"4930564D02Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6270"	"4930565D16Rik"	0.566573207053556	0.227005301252865	0.362843263746702	0.625629090943619	0.531558253096936	NA	0	0	0	2.26629282821422
"6271"	"4930565N06Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6272"	"4930567H12Rik"	0.737173206587872	-0.0517667957235476	0.370232872245565	-0.139822256758476	0.888800427688736	NA	0.889130960578193	0.926415451666182	0	1.13314641410711
"6273"	"4930567H17Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6274"	"4930567J20Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6275"	"4930567K20Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6276"	"4930568D16Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6277"	"4930568E12Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6278"	"4930568G15Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6279"	"4930570G19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6280"	"4930571O06Rik"	1.85283090333236	-0.252793981673112	0.381274061126244	-0.663024337208737	0.507314967307156	NA	0	7.41132361332945	0	0
"6281"	"4930572K03Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6282"	"4930572O03Rik"	0.222282740144548	-0.177993979572372	0.332752688131337	-0.534913723979047	0.592709517830495	NA	0.889130960578193	0	0	0
"6283"	"4930572O13Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6284"	"4930573O16Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6285"	"4930578C19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6286"	"4930578E11Rik"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"6287"	"4930578I06Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6288"	"4930578M01Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6289"	"4930578N18Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6290"	"4930579F01Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6291"	"4930579G18Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6292"	"4930579G24Rik"	2.50671579665227	0.258825751097587	0.383634424290737	0.674667690669584	0.499886916159216	NA	0	0	10.0268631866091	0
"6293"	"4930579K19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6294"	"4930581F22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6295"	"4930583K01Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6296"	"4930583P06Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6297"	"4930584F24Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6298"	"4930590J08Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6299"	"4930590L20Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6300"	"4930591A17Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6301"	"4930592A05Rik"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"6302"	"4930592I03Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6303"	"4930593A02Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6304"	"4930593C16Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6305"	"4930595M18Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6306"	"4930596D02Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6307"	"4930596I21Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6308"	"4930597G03Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6309"	"4930599N23Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6310"	"4931402G19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6311"	"4931403E22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6312"	"4931403G20Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6313"	"4931406B18Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6314"	"4931406C07Rik"	0.444565480289096	-0.212705576235183	0.357280868395063	-0.595345553179704	0.551612512059958	NA	1.77826192115639	0	0	0
"6315"	"4931406H21Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6316"	"4931406P16Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6317"	"4931408C20Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6318"	"4931408D14Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6319"	"4931409K22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6320"	"4931412M21"	0	NA	NA	NA	NA	NA	0	0	0	0
"6321"	"4931414P19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6322"	"4931417E11Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6323"	"4931419H13Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6324"	"4931420L22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6325"	"4931423N10Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6326"	"4931428F04Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6327"	"4931428L18Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6328"	"4931429I11Rik"	2.91650327369462	-0.0388911713137434	0.536826619461538	-0.0724464285186771	0.942246637222511	NA	5.33478576346916	0.926415451666182	2.00537263732182	3.39943924232133
"6329"	"4931429L15Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6330"	"4931429P17Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6331"	"4931430N09Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6332"	"4931431B13Rik"	1.1681913797641	-0.0320787093345266	0.377399561336115	-0.0849993286186071	0.932261924463934	NA	2.66739288173458	0	2.00537263732182	0
"6333"	"4931431C16Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6334"	"4931431F19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6335"	"4931440F15Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6336"	"4931440J10Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6337"	"4931440L10Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6338"	"4931440P22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6339"	"4932411E22Rik"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"6340"	"4932411N23Rik"	9.47196809648838	1.19891239110822	0.652581714490963	1.8371835503289	0.0661828032251567	NA	0	0.926415451666182	12.0322358239309	24.9292211103565
"6341"	"4932412D23Rik"	0.89845208335019	-0.237351837338899	0.372520106388911	-0.63715174904171	0.524026003445203	NA	2.66739288173458	0.926415451666182	0	0
"6342"	"4932413F04Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6343"	"4932414J04Rik"	1.63448957343757	0.256031745650142	0.381917791510647	0.67038444225766	0.502612749706092	NA	0	0	2.00537263732182	4.53258565642845
"6344"	"4932414N04Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6345"	"4932415M13Rik"	5.93837649920046	-0.170442813535255	0.628754906330225	-0.271079894278769	0.786329584856531	NA	11.5587024875165	2.77924635499855	6.01611791196545	3.39943924232133
"6346"	"4932416H05Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6347"	"4932416K20Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6348"	"4932429P05Rik"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"6349"	"4932435O22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6350"	"4932441J04Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6351"	"4932443I19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6352"	"4933400A11Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6353"	"4933400B14Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6354"	"4933400C23Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6355"	"4933400L20Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6356"	"4933401B06Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6357"	"4933401D09Rik"	1.20080640362565	-0.0256160490303523	0.377713102370928	-0.0678187991614767	0.945929878648564	NA	2.66739288173458	0	1.00268631866091	1.13314641410711
"6358"	"4933401H06Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6359"	"4933402C06Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6360"	"4933402D24Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6361"	"4933402E13Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6362"	"4933402J07Rik"	8.50510451971202	-0.377110024347313	0.647885554657566	-0.582062714064725	0.560524438911174	NA	5.33478576346916	18.5283090333236	9.02417686794817	1.13314641410711
"6363"	"4933402J10Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6364"	"4933402J15Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6365"	"4933402N03Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6366"	"4933402N22Rik"	6.53659090227351	-0.500506102339291	0.519079559520001	-0.964218477032912	0.334936402690457	NA	0	25.0132171949869	0	1.13314641410711
"6367"	"4933403O08Rik"	0.283286603526778	0.196399202956489	0.340383117478088	0.576994547824872	0.563943138642584	NA	0	0	0	1.13314641410711
"6368"	"4933404G15Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6369"	"4933404K08Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6370"	"4933404O12Rik"	3.55226575040191	0.526474408986354	0.505294797975784	1.04191535534388	0.297450924287863	NA	0	0	4.01074527464363	10.198317726964
"6371"	"4933405D12Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6372"	"4933405E24Rik"	0.250671579665227	0.191774581794415	0.336754675618013	0.569478601722364	0.569031388297476	NA	0	0	1.00268631866091	0
"6373"	"4933405L10Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6374"	"4933405O20Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6375"	"4933406C10Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6376"	"4933406D12Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6377"	"4933406F09Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6378"	"4933406G16Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6379"	"4933406I18Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6380"	"4933406J08Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6381"	"4933406K04Rik"	1.36475027702366	0.157833411936852	0.378767357996534	0.41670278234033	0.676895818989331	NA	0	0.926415451666182	0	4.53258565642845
"6382"	"4933407E24Rik"	0.222282740144548	-0.177993979572372	0.332752688131337	-0.534913723979047	0.592709517830495	NA	0.889130960578193	0	0	0
"6383"	"4933407G14Rik"	3.25873053564795	0.299752048798825	0.40762705135707	0.73535857789833	0.462121141719997	NA	0	0	13.0349221425918	0
"6384"	"4933407I05Rik"	1.62122704041582	-0.250559339926024	0.380042171383845	-0.659293517384303	0.509707304418324	NA	0	6.48490816166327	0	0
"6385"	"4933407L21Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6386"	"4933408B17Rik"	0.817244786718783	0.238651898467633	0.370735836139629	0.643724925414953	0.519753823872865	NA	0	0	1.00268631866091	2.26629282821422
"6387"	"4933408N05Rik"	6.23230527758911	0.496341130780546	0.49441836343986	1.00388894807084	0.315432144234239	NA	0	0	0	24.9292211103565
"6388"	"4933409G03Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6389"	"4933409K07Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6390"	"4933411E08Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6391"	"4933411G06Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6392"	"4933411G11Rik"	4.5434092325407	0.532514197855167	0.594781097799103	0.895311232696625	0.370620737359894	NA	0.889130960578193	1.85283090333236	12.0322358239309	3.39943924232133
"6393"	"4933411K16Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6394"	"4933411K20Rik"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"6395"	"4933412E12Rik"	1.62122704041582	-0.250559339926024	0.380042171383845	-0.659293517384303	0.509707304418324	NA	0	6.48490816166327	0	0
"6396"	"4933412O06Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6397"	"4933413L06Rik"	7.79248381614688	-0.178061749294432	0.641021039503019	-0.277778322896363	0.781182532386068	NA	16.8934882509857	1.85283090333236	9.02417686794817	3.39943924232133
"6398"	"4933415F23Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6399"	"4933416C03Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6400"	"4933416E03Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6401"	"4933416I08Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6402"	"4933416M06Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6403"	"4933416M07Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6404"	"4933417A18Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6405"	"4933417D19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6406"	"4933417E11Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6407"	"4933417G07Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6408"	"4933417O13Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6409"	"4933421I07Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6410"	"4933421O10Rik"	6.59257299340643	0.676255583159866	0.608122931194255	1.11203763000979	0.266121971282356	NA	1.77826192115639	0.926415451666182	1.00268631866091	22.6629282821422
"6411"	"4933424G05Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6412"	"4933424G06Rik"	0.926415451666182	-0.238119477286754	0.372969099240826	-0.638442910609602	0.523185405547507	NA	0	3.70566180666473	0	0
"6413"	"4933425B07Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6414"	"4933426M11Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6415"	"4933427D06Rik"	1.13314641410711	0.24646975144118	0.375847269016305	0.655771031904154	0.511971457674109	NA	0	0	0	4.53258565642845
"6416"	"4933427D14Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6417"	"4933427E11Rik"	1.98300622468745	0.255977254507948	0.381870089933136	0.67032548831664	0.502650322387796	NA	0	0	0	7.93202489874978
"6418"	"4933427E13Rik"	0.222282740144548	-0.177993979572372	0.332752688131337	-0.534913723979047	0.592709517830495	NA	0.889130960578193	0	0	0
"6419"	"4933427G17Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6420"	"4933427I22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6421"	"4933428C19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6422"	"4933428G20Rik"	1.11141370072274	-0.24283600066333	0.375695942808961	-0.646363117066745	0.51804422069233	NA	4.44565480289096	0	0	0
"6423"	"4933429K18Rik"	7.23625899475002	0.184362024435241	0.51419707534903	0.358543510404252	0.719936612593519	NA	8.89130960578193	0	20.0537263732182	0
"6424"	"4933429O19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6425"	"4933430I17Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6426"	"4933430M04Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6427"	"4933430N04Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6428"	"4933431G14Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6429"	"4933432I03Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6430"	"4933432I09Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6431"	"4933432K03Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6432"	"4933433C11Rik"	0.250671579665227	0.191774581794415	0.336754675618013	0.569478601722364	0.569031388297476	NA	0	0	1.00268631866091	0
"6433"	"4933433F19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6434"	"4933433G08Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6435"	"4933433G15Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6436"	"4933433H22Rik"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"6437"	"4933434I20Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6438"	"4933436E23Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6439"	"4933436H12Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6440"	"4933436I01Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6441"	"4933438B17Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6442"	"4933438K21Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6443"	"4933439K11Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6444"	"4933440J02Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6445"	"5031410I06Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6446"	"5031414D18Rik"	2.22282740144548	-0.255484305344766	0.382741892788526	-0.667510691038796	0.504445983036452	NA	8.89130960578193	0	0	0
"6447"	"5031425E22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6448"	"5031425F14Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6449"	"5031426D15Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6450"	"5031434C07Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6451"	"5031434O11Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6452"	"5031439G07Rik"	3.50940211531318	0.318779825894616	0.417907446974025	0.762800060642207	0.445582644953778	NA	0	0	14.0376084612527	0
"6453"	"5033403H07Rik"	1.65046682234587	-0.0235131325372967	0.406882895168212	-0.057788451705683	0.953917137010718	NA	2.66739288173458	0.926415451666182	3.00805895598272	0
"6454"	"5033404E19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6455"	"5033406O09Rik"	0.222282740144548	-0.177993979572372	0.332752688131337	-0.534913723979047	0.592709517830495	NA	0.889130960578193	0	0	0
"6456"	"5133400J02Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6457"	"5330411J11Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6458"	"5330434G04Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6459"	"5330439B14Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6460"	"5430401F13Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6461"	"5430402E10Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6462"	"5430402O13Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6463"	"5430403N17Rik"	3.09684986720562	-0.0608443593530571	0.486458940803939	-0.125076042908171	0.900463349328191	NA	7.11304768462554	0	3.00805895598272	2.26629282821422
"6464"	"5430405H02Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6465"	"5430416N02Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6466"	"5430416O09Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6467"	"5430419D17Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6468"	"5430421F17Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6469"	"5430421N21Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6470"	"5430425K12Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6471"	"5430427M07Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6472"	"5430427O19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6473"	"5430428K19Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6474"	"5430434I15Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6475"	"5430435G22Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6476"	"5430437J10Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6477"	"5430440P10Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6478"	"5530400C23Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6479"	"5530401A14Rik"	0.849859810580334	0.239591865278257	0.371358173333017	0.645177304508664	0.518812291980695	NA	0	0	0	3.39943924232133
"6480"	"5530601H04Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6481"	"5730403I07Rik"	2.08443476624891	-0.254567441624843	0.382243513794536	-0.665982371022465	0.505422368555598	NA	0	8.33773906499564	0	0
"6482"	"5730405O15Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6483"	"5730408K05Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6484"	"5730409E04Rik"	2.05956186577329	0.0235149750709357	0.382832118960934	0.0614237257175781	0.951021757641187	NA	0	3.70566180666473	0	4.53258565642845
"6485"	"5730412P04Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6486"	"5730416F02Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6487"	"5730420D15Rik"	8.0105671987455	0.285698627062495	0.524428160383584	0.544781246784166	0.585903978019083	NA	7.11304768462554	0	0	24.9292211103565
"6488"	"5730435O14Rik"	0	NA	NA	NA	NA	NA	0	0	0	0
"6489"	"5730455P16Rik"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"6490"	"5730457N03Rik"	0.231603862916545	-0.179676241813238	0.334035021176628	-0.537896419304579	0.590648560607423	NA	0	0.926415451666182	0	0
"6491"	"5730460C07Rik"	0.472954319809775	0.0132765662257968	0.360583242830796	0.0368196983353072	0.970628767696629	NA	0.889130960578193	0	1.00268631866091	0
